timestamp,imports_mw,exports_mw,ntc_import_mw,ntc_export_mw
2024-01-01T00:00:00Z,1828.0,189.0,2963.55,2991.265
2024-01-01T00:15:00Z,1828.0,189.0,2963.55,2991.265
2024-01-01T00:30:00Z,1828.0,189.0,2963.55,2991.265
2024-01-01T00:45:00Z,1828.0,189.0,2963.55,2991.265
2024-01-01T01:00:00Z,1887.0,315.0,2963.55,2991.265
2024-01-01T01:15:00Z,1887.0,315.0,2963.55,2991.265
2024-01-01T01:30:00Z,1887.0,315.0,2963.55,2991.265
2024-01-01T01:45:00Z,1887.0,315.0,2963.55,2991.265
2024-01-01T02:00:00Z,1832.0,351.0,2963.55,2991.265
2024-01-01T02:15:00Z,1832.0,351.0,2963.55,2991.265
2024-01-01T02:30:00Z,1832.0,351.0,2963.55,2991.265
2024-01-01T02:45:00Z,1832.0,351.0,2963.55,2991.265
2024-01-01T03:00:00Z,1844.0,330.0,2963.55,2991.265
2024-01-01T03:15:00Z,1844.0,330.0,2963.55,2991.265
2024-01-01T03:30:00Z,1844.0,330.0,2963.55,2991.265
2024-01-01T03:45:00Z,1844.0,330.0,2963.55,2991.265
2024-01-01T04:00:00Z,1788.0,509.0,2963.55,2991.265
2024-01-01T04:15:00Z,1788.0,509.0,2963.55,2991.265
2024-01-01T04:30:00Z,1788.0,509.0,2963.55,2991.265
2024-01-01T04:45:00Z,1788.0,509.0,2963.55,2991.265
2024-01-01T05:00:00Z,1956.0,509.0,2963.55,2991.265
2024-01-01T05:15:00Z,1956.0,509.0,2963.55,2991.265
2024-01-01T05:30:00Z,1956.0,509.0,2963.55,2991.265
2024-01-01T05:45:00Z,1956.0,509.0,2963.55,2991.265
2024-01-01T06:00:00Z,1951.0,509.0,2963.55,2991.265
2024-01-01T06:15:00Z,1951.0,509.0,2963.55,2991.265
2024-01-01T06:30:00Z,1951.0,509.0,2963.55,2991.265
2024-01-01T06:45:00Z,1951.0,509.0,2963.55,2991.265
2024-01-01T07:00:00Z,1827.0,509.0,2963.55,2991.265
2024-01-01T07:15:00Z,1827.0,509.0,2963.55,2991.265
2024-01-01T07:30:00Z,1827.0,509.0,2963.55,2991.265
2024-01-01T07:45:00Z,1827.0,509.0,2963.55,2991.265
2024-01-01T08:00:00Z,1741.0,509.0,2963.55,2991.265
2024-01-01T08:15:00Z,1741.0,509.0,2963.55,2991.265
2024-01-01T08:30:00Z,1741.0,509.0,2963.55,2991.265
2024-01-01T08:45:00Z,1741.0,509.0,2963.55,2991.265
2024-01-01T09:00:00Z,1551.0,513.0,2963.55,2991.265
2024-01-01T09:15:00Z,1551.0,513.0,2963.55,2991.265
2024-01-01T09:30:00Z,1551.0,513.0,2963.55,2991.265
2024-01-01T09:45:00Z,1551.0,513.0,2963.55,2991.265
2024-01-01T10:00:00Z,1320.0,512.0,2963.55,2991.265
2024-01-01T10:15:00Z,1320.0,512.0,2963.55,2991.265
2024-01-01T10:30:00Z,1320.0,512.0,2963.55,2991.265
2024-01-01T10:45:00Z,1320.0,512.0,2963.55,2991.265
2024-01-01T11:00:00Z,1145.0,512.0,2963.55,2991.265
2024-01-01T11:15:00Z,1145.0,512.0,2963.55,2991.265
2024-01-01T11:30:00Z,1145.0,512.0,2963.55,2991.265
2024-01-01T11:45:00Z,1145.0,512.0,2963.55,2991.265
2024-01-01T12:00:00Z,1096.0,508.0,2963.55,2991.265
2024-01-01T12:15:00Z,1096.0,508.0,2963.55,2991.265
2024-01-01T12:30:00Z,1096.0,508.0,2963.55,2991.265
2024-01-01T12:45:00Z,1096.0,508.0,2963.55,2991.265
2024-01-01T13:00:00Z,1552.0,480.0,2963.55,2991.265
2024-01-01T13:15:00Z,1552.0,480.0,2963.55,2991.265
2024-01-01T13:30:00Z,1552.0,480.0,2963.55,2991.265
2024-01-01T13:45:00Z,1552.0,480.0,2963.55,2991.265
2024-01-01T14:00:00Z,1847.0,509.0,2963.55,2991.265
2024-01-01T14:15:00Z,1847.0,509.0,2963.55,2991.265
2024-01-01T14:30:00Z,1847.0,509.0,2963.55,2991.265
2024-01-01T14:45:00Z,1847.0,509.0,2963.55,2991.265
2024-01-01T15:00:00Z,1698.0,509.0,2963.55,2991.265
2024-01-01T15:15:00Z,1698.0,509.0,2963.55,2991.265
2024-01-01T15:30:00Z,1698.0,509.0,2963.55,2991.265
2024-01-01T15:45:00Z,1698.0,509.0,2963.55,2991.265
2024-01-01T16:00:00Z,1826.0,509.0,2963.55,2991.265
2024-01-01T16:15:00Z,1826.0,509.0,2963.55,2991.265
2024-01-01T16:30:00Z,1826.0,509.0,2963.55,2991.265
2024-01-01T16:45:00Z,1826.0,509.0,2963.55,2991.265
2024-01-01T17:00:00Z,1848.0,509.0,2963.55,2991.265
2024-01-01T17:15:00Z,1848.0,509.0,2963.55,2991.265
2024-01-01T17:30:00Z,1848.0,509.0,2963.55,2991.265
2024-01-01T17:45:00Z,1848.0,509.0,2963.55,2991.265
2024-01-01T18:00:00Z,1871.0,509.0,2963.55,2991.265
2024-01-01T18:15:00Z,1871.0,509.0,2963.55,2991.265
2024-01-01T18:30:00Z,1871.0,509.0,2963.55,2991.265
2024-01-01T18:45:00Z,1871.0,509.0,2963.55,2991.265
2024-01-01T19:00:00Z,1885.0,509.0,2963.55,2991.265
2024-01-01T19:15:00Z,1885.0,509.0,2963.55,2991.265
2024-01-01T19:30:00Z,1885.0,509.0,2963.55,2991.265
2024-01-01T19:45:00Z,1885.0,509.0,2963.55,2991.265
2024-01-01T20:00:00Z,1786.0,509.0,2963.55,2991.265
2024-01-01T20:15:00Z,1786.0,509.0,2963.55,2991.265
2024-01-01T20:30:00Z,1786.0,509.0,2963.55,2991.265
2024-01-01T20:45:00Z,1786.0,509.0,2963.55,2991.265
2024-01-01T21:00:00Z,1802.0,509.0,2963.55,2991.265
2024-01-01T21:15:00Z,1802.0,509.0,2963.55,2991.265
2024-01-01T21:30:00Z,1802.0,509.0,2963.55,2991.265
2024-01-01T21:45:00Z,1802.0,509.0,2963.55,2991.265
2024-01-01T22:00:00Z,1751.0,509.0,2963.55,2991.265
2024-01-01T22:15:00Z,1751.0,509.0,2963.55,2991.265
2024-01-01T22:30:00Z,1751.0,509.0,2963.55,2991.265
2024-01-01T22:45:00Z,1751.0,509.0,2963.55,2991.265
2024-01-01T23:00:00Z,1813.0,509.0,2963.55,2991.265
2024-01-01T23:15:00Z,1813.0,509.0,2963.55,2991.265
2024-01-01T23:30:00Z,1813.0,509.0,2963.55,2991.265
2024-01-01T23:45:00Z,1813.0,509.0,2963.55,2991.265
2024-01-02T00:00:00Z,1917.0,509.0,2963.55,2991.265
2024-01-02T00:15:00Z,1917.0,509.0,2963.55,2991.265
2024-01-02T00:30:00Z,1917.0,509.0,2963.55,2991.265
2024-01-02T00:45:00Z,1917.0,509.0,2963.55,2991.265
2024-01-02T01:00:00Z,1790.0,509.0,2963.55,2991.265
2024-01-02T01:15:00Z,1790.0,509.0,2963.55,2991.265
2024-01-02T01:30:00Z,1790.0,509.0,2963.55,2991.265
2024-01-02T01:45:00Z,1790.0,509.0,2963.55,2991.265
2024-01-02T02:00:00Z,1733.0,509.0,2963.55,2991.265
2024-01-02T02:15:00Z,1733.0,509.0,2963.55,2991.265
2024-01-02T02:30:00Z,1733.0,509.0,2963.55,2991.265
2024-01-02T02:45:00Z,1733.0,509.0,2963.55,2991.265
2024-01-02T03:00:00Z,1905.0,509.0,2963.55,2991.265
2024-01-02T03:15:00Z,1905.0,509.0,2963.55,2991.265
2024-01-02T03:30:00Z,1905.0,509.0,2963.55,2991.265
2024-01-02T03:45:00Z,1905.0,509.0,2963.55,2991.265
2024-01-02T04:00:00Z,1963.0,509.0,2963.55,2991.265
2024-01-02T04:15:00Z,1963.0,509.0,2963.55,2991.265
2024-01-02T04:30:00Z,1963.0,509.0,2963.55,2991.265
2024-01-02T04:45:00Z,1963.0,509.0,2963.55,2991.265
2024-01-02T05:00:00Z,1655.0,509.0,2963.55,2991.265
2024-01-02T05:15:00Z,1655.0,509.0,2963.55,2991.265
2024-01-02T05:30:00Z,1655.0,509.0,2963.55,2991.265
2024-01-02T05:45:00Z,1655.0,509.0,2963.55,2991.265
2024-01-02T06:00:00Z,1505.0,509.0,2963.55,2991.265
2024-01-02T06:15:00Z,1505.0,509.0,2963.55,2991.265
2024-01-02T06:30:00Z,1505.0,509.0,2963.55,2991.265
2024-01-02T06:45:00Z,1505.0,509.0,2963.55,2991.265
2024-01-02T07:00:00Z,1483.0,509.0,2963.55,2991.265
2024-01-02T07:15:00Z,1483.0,509.0,2963.55,2991.265
2024-01-02T07:30:00Z,1483.0,509.0,2963.55,2991.265
2024-01-02T07:45:00Z,1483.0,509.0,2963.55,2991.265
2024-01-02T08:00:00Z,1142.0,509.0,2963.55,2991.265
2024-01-02T08:15:00Z,1142.0,509.0,2963.55,2991.265
2024-01-02T08:30:00Z,1142.0,509.0,2963.55,2991.265
2024-01-02T08:45:00Z,1142.0,509.0,2963.55,2991.265
2024-01-02T09:00:00Z,1287.0,503.0,2963.55,2991.265
2024-01-02T09:15:00Z,1287.0,503.0,2963.55,2991.265
2024-01-02T09:30:00Z,1287.0,503.0,2963.55,2991.265
2024-01-02T09:45:00Z,1287.0,503.0,2963.55,2991.265
2024-01-02T10:00:00Z,981.0,484.0,2963.55,2991.265
2024-01-02T10:15:00Z,981.0,484.0,2963.55,2991.265
2024-01-02T10:30:00Z,981.0,484.0,2963.55,2991.265
2024-01-02T10:45:00Z,981.0,484.0,2963.55,2991.265
2024-01-02T11:00:00Z,874.0,481.0,2963.55,2991.265
2024-01-02T11:15:00Z,874.0,481.0,2963.55,2991.265
2024-01-02T11:30:00Z,874.0,481.0,2963.55,2991.265
2024-01-02T11:45:00Z,874.0,481.0,2963.55,2991.265
2024-01-02T12:00:00Z,963.0,268.0,2963.55,2991.265
2024-01-02T12:15:00Z,963.0,268.0,2963.55,2991.265
2024-01-02T12:30:00Z,963.0,268.0,2963.55,2991.265
2024-01-02T12:45:00Z,963.0,268.0,2963.55,2991.265
2024-01-02T13:00:00Z,1458.0,243.0,2963.55,2991.265
2024-01-02T13:15:00Z,1458.0,243.0,2963.55,2991.265
2024-01-02T13:30:00Z,1458.0,243.0,2963.55,2991.265
2024-01-02T13:45:00Z,1458.0,243.0,2963.55,2991.265
2024-01-02T14:00:00Z,1591.0,408.0,2963.55,2991.265
2024-01-02T14:15:00Z,1591.0,408.0,2963.55,2991.265
2024-01-02T14:30:00Z,1591.0,408.0,2963.55,2991.265
2024-01-02T14:45:00Z,1591.0,408.0,2963.55,2991.265
2024-01-02T15:00:00Z,1758.0,508.0,2963.55,2991.265
2024-01-02T15:15:00Z,1758.0,508.0,2963.55,2991.265
2024-01-02T15:30:00Z,1758.0,508.0,2963.55,2991.265
2024-01-02T15:45:00Z,1758.0,508.0,2963.55,2991.265
2024-01-02T16:00:00Z,1701.0,439.0,2963.55,2991.265
2024-01-02T16:15:00Z,1701.0,439.0,2963.55,2991.265
2024-01-02T16:30:00Z,1701.0,439.0,2963.55,2991.265
2024-01-02T16:45:00Z,1701.0,439.0,2963.55,2991.265
2024-01-02T17:00:00Z,1734.0,483.0,2963.55,2991.265
2024-01-02T17:15:00Z,1734.0,483.0,2963.55,2991.265
2024-01-02T17:30:00Z,1734.0,483.0,2963.55,2991.265
2024-01-02T17:45:00Z,1734.0,483.0,2963.55,2991.265
2024-01-02T18:00:00Z,1794.0,474.0,2963.55,2991.265
2024-01-02T18:15:00Z,1794.0,474.0,2963.55,2991.265
2024-01-02T18:30:00Z,1794.0,474.0,2963.55,2991.265
2024-01-02T18:45:00Z,1794.0,474.0,2963.55,2991.265
2024-01-02T19:00:00Z,1902.0,509.0,2963.55,2991.265
2024-01-02T19:15:00Z,1902.0,509.0,2963.55,2991.265
2024-01-02T19:30:00Z,1902.0,509.0,2963.55,2991.265
2024-01-02T19:45:00Z,1902.0,509.0,2963.55,2991.265
2024-01-02T20:00:00Z,1889.0,509.0,2963.55,2991.265
2024-01-02T20:15:00Z,1889.0,509.0,2963.55,2991.265
2024-01-02T20:30:00Z,1889.0,509.0,2963.55,2991.265
2024-01-02T20:45:00Z,1889.0,509.0,2963.55,2991.265
2024-01-02T21:00:00Z,1644.0,506.0,2963.55,2991.265
2024-01-02T21:15:00Z,1644.0,506.0,2963.55,2991.265
2024-01-02T21:30:00Z,1644.0,506.0,2963.55,2991.265
2024-01-02T21:45:00Z,1644.0,506.0,2963.55,2991.265
2024-01-02T22:00:00Z,1612.0,497.0,2963.55,2991.265
2024-01-02T22:15:00Z,1612.0,497.0,2963.55,2991.265
2024-01-02T22:30:00Z,1612.0,497.0,2963.55,2991.265
2024-01-02T22:45:00Z,1612.0,497.0,2963.55,2991.265
2024-01-02T23:00:00Z,1607.0,173.0,2963.55,2991.265
2024-01-02T23:15:00Z,1607.0,173.0,2963.55,2991.265
2024-01-02T23:30:00Z,1607.0,173.0,2963.55,2991.265
2024-01-02T23:45:00Z,1607.0,173.0,2963.55,2991.265
2024-01-03T00:00:00Z,1795.0,178.0,2963.55,2991.265
2024-01-03T00:15:00Z,1795.0,178.0,2963.55,2991.265
2024-01-03T00:30:00Z,1795.0,178.0,2963.55,2991.265
2024-01-03T00:45:00Z,1795.0,178.0,2963.55,2991.265
2024-01-03T01:00:00Z,1964.0,354.0,2963.55,2991.265
2024-01-03T01:15:00Z,1964.0,354.0,2963.55,2991.265
2024-01-03T01:30:00Z,1964.0,354.0,2963.55,2991.265
2024-01-03T01:45:00Z,1964.0,354.0,2963.55,2991.265
2024-01-03T02:00:00Z,1960.0,456.0,2963.55,2991.265
2024-01-03T02:15:00Z,1960.0,456.0,2963.55,2991.265
2024-01-03T02:30:00Z,1960.0,456.0,2963.55,2991.265
2024-01-03T02:45:00Z,1960.0,456.0,2963.55,2991.265
2024-01-03T03:00:00Z,1868.0,405.0,2963.55,2991.265
2024-01-03T03:15:00Z,1868.0,405.0,2963.55,2991.265
2024-01-03T03:30:00Z,1868.0,405.0,2963.55,2991.265
2024-01-03T03:45:00Z,1868.0,405.0,2963.55,2991.265
2024-01-03T04:00:00Z,1880.0,264.0,2963.55,2991.265
2024-01-03T04:15:00Z,1880.0,264.0,2963.55,2991.265
2024-01-03T04:30:00Z,1880.0,264.0,2963.55,2991.265
2024-01-03T04:45:00Z,1880.0,264.0,2963.55,2991.265
2024-01-03T05:00:00Z,1990.0,497.0,2963.55,2991.265
2024-01-03T05:15:00Z,1990.0,497.0,2963.55,2991.265
2024-01-03T05:30:00Z,1990.0,497.0,2963.55,2991.265
2024-01-03T05:45:00Z,1990.0,497.0,2963.55,2991.265
2024-01-03T06:00:00Z,1818.0,491.0,2963.55,2991.265
2024-01-03T06:15:00Z,1818.0,491.0,2963.55,2991.265
2024-01-03T06:30:00Z,1818.0,491.0,2963.55,2991.265
2024-01-03T06:45:00Z,1818.0,491.0,2963.55,2991.265
2024-01-03T07:00:00Z,1609.0,478.0,2963.55,2991.265
2024-01-03T07:15:00Z,1609.0,478.0,2963.55,2991.265
2024-01-03T07:30:00Z,1609.0,478.0,2963.55,2991.265
2024-01-03T07:45:00Z,1609.0,478.0,2963.55,2991.265
2024-01-03T08:00:00Z,1381.0,458.0,2963.55,2991.265
2024-01-03T08:15:00Z,1381.0,458.0,2963.55,2991.265
2024-01-03T08:30:00Z,1381.0,458.0,2963.55,2991.265
2024-01-03T08:45:00Z,1381.0,458.0,2963.55,2991.265
2024-01-03T09:00:00Z,1413.0,314.0,2963.55,2991.265
2024-01-03T09:15:00Z,1413.0,314.0,2963.55,2991.265
2024-01-03T09:30:00Z,1413.0,314.0,2963.55,2991.265
2024-01-03T09:45:00Z,1413.0,314.0,2963.55,2991.265
2024-01-03T10:00:00Z,1479.0,202.0,2963.55,2991.265
2024-01-03T10:15:00Z,1479.0,202.0,2963.55,2991.265
2024-01-03T10:30:00Z,1479.0,202.0,2963.55,2991.265
2024-01-03T10:45:00Z,1479.0,202.0,2963.55,2991.265
2024-01-03T11:00:00Z,1712.0,162.0,2963.55,2991.265
2024-01-03T11:15:00Z,1712.0,162.0,2963.55,2991.265
2024-01-03T11:30:00Z,1712.0,162.0,2963.55,2991.265
2024-01-03T11:45:00Z,1712.0,162.0,2963.55,2991.265
2024-01-03T12:00:00Z,1692.0,5.0,2963.55,2991.265
2024-01-03T12:15:00Z,1692.0,5.0,2963.55,2991.265
2024-01-03T12:30:00Z,1692.0,5.0,2963.55,2991.265
2024-01-03T12:45:00Z,1692.0,5.0,2963.55,2991.265
2024-01-03T13:00:00Z,1707.0,55.0,2963.55,2991.265
2024-01-03T13:15:00Z,1707.0,55.0,2963.55,2991.265
2024-01-03T13:30:00Z,1707.0,55.0,2963.55,2991.265
2024-01-03T13:45:00Z,1707.0,55.0,2963.55,2991.265
2024-01-03T14:00:00Z,1348.0,185.0,2963.55,2991.265
2024-01-03T14:15:00Z,1348.0,185.0,2963.55,2991.265
2024-01-03T14:30:00Z,1348.0,185.0,2963.55,2991.265
2024-01-03T14:45:00Z,1348.0,185.0,2963.55,2991.265
2024-01-03T15:00:00Z,1469.0,111.0,2963.55,2991.265
2024-01-03T15:15:00Z,1469.0,111.0,2963.55,2991.265
2024-01-03T15:30:00Z,1469.0,111.0,2963.55,2991.265
2024-01-03T15:45:00Z,1469.0,111.0,2963.55,2991.265
2024-01-03T16:00:00Z,1192.0,0.0,2963.55,2991.265
2024-01-03T16:15:00Z,1192.0,0.0,2963.55,2991.265
2024-01-03T16:30:00Z,1192.0,0.0,2963.55,2991.265
2024-01-03T16:45:00Z,1192.0,0.0,2963.55,2991.265
2024-01-03T17:00:00Z,1424.0,125.0,2963.55,2991.265
2024-01-03T17:15:00Z,1424.0,125.0,2963.55,2991.265
2024-01-03T17:30:00Z,1424.0,125.0,2963.55,2991.265
2024-01-03T17:45:00Z,1424.0,125.0,2963.55,2991.265
2024-01-03T18:00:00Z,1638.0,371.0,2963.55,2991.265
2024-01-03T18:15:00Z,1638.0,371.0,2963.55,2991.265
2024-01-03T18:30:00Z,1638.0,371.0,2963.55,2991.265
2024-01-03T18:45:00Z,1638.0,371.0,2963.55,2991.265
2024-01-03T19:00:00Z,1727.0,509.0,2963.55,2991.265
2024-01-03T19:15:00Z,1727.0,509.0,2963.55,2991.265
2024-01-03T19:30:00Z,1727.0,509.0,2963.55,2991.265
2024-01-03T19:45:00Z,1727.0,509.0,2963.55,2991.265
2024-01-03T20:00:00Z,1815.0,509.0,2963.55,2991.265
2024-01-03T20:15:00Z,1815.0,509.0,2963.55,2991.265
2024-01-03T20:30:00Z,1815.0,509.0,2963.55,2991.265
2024-01-03T20:45:00Z,1815.0,509.0,2963.55,2991.265
2024-01-03T21:00:00Z,1622.0,500.0,2963.55,2991.265
2024-01-03T21:15:00Z,1622.0,500.0,2963.55,2991.265
2024-01-03T21:30:00Z,1622.0,500.0,2963.55,2991.265
2024-01-03T21:45:00Z,1622.0,500.0,2963.55,2991.265
2024-01-03T22:00:00Z,1608.0,289.0,2963.55,2991.265
2024-01-03T22:15:00Z,1608.0,289.0,2963.55,2991.265
2024-01-03T22:30:00Z,1608.0,289.0,2963.55,2991.265
2024-01-03T22:45:00Z,1608.0,289.0,2963.55,2991.265
2024-01-03T23:00:00Z,1610.0,228.0,2963.55,2991.265
2024-01-03T23:15:00Z,1610.0,228.0,2963.55,2991.265
2024-01-03T23:30:00Z,1610.0,228.0,2963.55,2991.265
2024-01-03T23:45:00Z,1610.0,228.0,2963.55,2991.265
2024-01-04T00:00:00Z,1697.0,24.0,2963.55,2991.265
2024-01-04T00:15:00Z,1697.0,24.0,2963.55,2991.265
2024-01-04T00:30:00Z,1697.0,24.0,2963.55,2991.265
2024-01-04T00:45:00Z,1697.0,24.0,2963.55,2991.265
2024-01-04T01:00:00Z,1816.0,224.0,2963.55,2991.265
2024-01-04T01:15:00Z,1816.0,224.0,2963.55,2991.265
2024-01-04T01:30:00Z,1816.0,224.0,2963.55,2991.265
2024-01-04T01:45:00Z,1816.0,224.0,2963.55,2991.265
2024-01-04T02:00:00Z,1720.0,157.0,2963.55,2991.265
2024-01-04T02:15:00Z,1720.0,157.0,2963.55,2991.265
2024-01-04T02:30:00Z,1720.0,157.0,2963.55,2991.265
2024-01-04T02:45:00Z,1720.0,157.0,2963.55,2991.265
2024-01-04T03:00:00Z,1672.0,0.0,2963.55,2991.265
2024-01-04T03:15:00Z,1672.0,0.0,2963.55,2991.265
2024-01-04T03:30:00Z,1672.0,0.0,2963.55,2991.265
2024-01-04T03:45:00Z,1672.0,0.0,2963.55,2991.265
2024-01-04T04:00:00Z,1851.0,56.0,2963.55,2991.265
2024-01-04T04:15:00Z,1851.0,56.0,2963.55,2991.265
2024-01-04T04:30:00Z,1851.0,56.0,2963.55,2991.265
2024-01-04T04:45:00Z,1851.0,56.0,2963.55,2991.265
2024-01-04T05:00:00Z,1824.0,369.0,2963.55,2991.265
2024-01-04T05:15:00Z,1824.0,369.0,2963.55,2991.265
2024-01-04T05:30:00Z,1824.0,369.0,2963.55,2991.265
2024-01-04T05:45:00Z,1824.0,369.0,2963.55,2991.265
2024-01-04T06:00:00Z,1563.0,509.0,2963.55,2991.265
2024-01-04T06:15:00Z,1563.0,509.0,2963.55,2991.265
2024-01-04T06:30:00Z,1563.0,509.0,2963.55,2991.265
2024-01-04T06:45:00Z,1563.0,509.0,2963.55,2991.265
2024-01-04T07:00:00Z,653.0,445.0,2963.55,2991.265
2024-01-04T07:15:00Z,653.0,445.0,2963.55,2991.265
2024-01-04T07:30:00Z,653.0,445.0,2963.55,2991.265
2024-01-04T07:45:00Z,653.0,445.0,2963.55,2991.265
2024-01-04T08:00:00Z,123.0,553.0,2963.55,2991.265
2024-01-04T08:15:00Z,123.0,553.0,2963.55,2991.265
2024-01-04T08:30:00Z,123.0,553.0,2963.55,2991.265
2024-01-04T08:45:00Z,123.0,553.0,2963.55,2991.265
2024-01-04T09:00:00Z,160.0,702.0,2963.55,2991.265
2024-01-04T09:15:00Z,160.0,702.0,2963.55,2991.265
2024-01-04T09:30:00Z,160.0,702.0,2963.55,2991.265
2024-01-04T09:45:00Z,160.0,702.0,2963.55,2991.265
2024-01-04T10:00:00Z,462.0,875.0,2963.55,2991.265
2024-01-04T10:15:00Z,462.0,875.0,2963.55,2991.265
2024-01-04T10:30:00Z,462.0,875.0,2963.55,2991.265
2024-01-04T10:45:00Z,462.0,875.0,2963.55,2991.265
2024-01-04T11:00:00Z,473.0,791.0,2963.55,2991.265
2024-01-04T11:15:00Z,473.0,791.0,2963.55,2991.265
2024-01-04T11:30:00Z,473.0,791.0,2963.55,2991.265
2024-01-04T11:45:00Z,473.0,791.0,2963.55,2991.265
2024-01-04T12:00:00Z,330.0,752.0,2963.55,2991.265
2024-01-04T12:15:00Z,330.0,752.0,2963.55,2991.265
2024-01-04T12:30:00Z,330.0,752.0,2963.55,2991.265
2024-01-04T12:45:00Z,330.0,752.0,2963.55,2991.265
2024-01-04T13:00:00Z,125.0,124.0,2963.55,2991.265
2024-01-04T13:15:00Z,125.0,124.0,2963.55,2991.265
2024-01-04T13:30:00Z,125.0,124.0,2963.55,2991.265
2024-01-04T13:45:00Z,125.0,124.0,2963.55,2991.265
2024-01-04T14:00:00Z,704.0,343.0,2963.55,2991.265
2024-01-04T14:15:00Z,704.0,343.0,2963.55,2991.265
2024-01-04T14:30:00Z,704.0,343.0,2963.55,2991.265
2024-01-04T14:45:00Z,704.0,343.0,2963.55,2991.265
2024-01-04T15:00:00Z,148.0,185.0,2963.55,2991.265
2024-01-04T15:15:00Z,148.0,185.0,2963.55,2991.265
2024-01-04T15:30:00Z,148.0,185.0,2963.55,2991.265
2024-01-04T15:45:00Z,148.0,185.0,2963.55,2991.265
2024-01-04T16:00:00Z,124.0,485.0,2963.55,2991.265
2024-01-04T16:15:00Z,124.0,485.0,2963.55,2991.265
2024-01-04T16:30:00Z,124.0,485.0,2963.55,2991.265
2024-01-04T16:45:00Z,124.0,485.0,2963.55,2991.265
2024-01-04T17:00:00Z,104.0,491.0,2963.55,2991.265
2024-01-04T17:15:00Z,104.0,491.0,2963.55,2991.265
2024-01-04T17:30:00Z,104.0,491.0,2963.55,2991.265
2024-01-04T17:45:00Z,104.0,491.0,2963.55,2991.265
2024-01-04T18:00:00Z,469.0,508.0,2963.55,2991.265
2024-01-04T18:15:00Z,469.0,508.0,2963.55,2991.265
2024-01-04T18:30:00Z,469.0,508.0,2963.55,2991.265
2024-01-04T18:45:00Z,469.0,508.0,2963.55,2991.265
2024-01-04T19:00:00Z,766.0,509.0,2963.55,2991.265
2024-01-04T19:15:00Z,766.0,509.0,2963.55,2991.265
2024-01-04T19:30:00Z,766.0,509.0,2963.55,2991.265
2024-01-04T19:45:00Z,766.0,509.0,2963.55,2991.265
2024-01-04T20:00:00Z,1238.0,509.0,2963.55,2991.265
2024-01-04T20:15:00Z,1238.0,509.0,2963.55,2991.265
2024-01-04T20:30:00Z,1238.0,509.0,2963.55,2991.265
2024-01-04T20:45:00Z,1238.0,509.0,2963.55,2991.265
2024-01-04T21:00:00Z,1324.0,498.0,2963.55,2991.265
2024-01-04T21:15:00Z,1324.0,498.0,2963.55,2991.265
2024-01-04T21:30:00Z,1324.0,498.0,2963.55,2991.265
2024-01-04T21:45:00Z,1324.0,498.0,2963.55,2991.265
2024-01-04T22:00:00Z,1179.0,397.0,2963.55,2991.265
2024-01-04T22:15:00Z,1179.0,397.0,2963.55,2991.265
2024-01-04T22:30:00Z,1179.0,397.0,2963.55,2991.265
2024-01-04T22:45:00Z,1179.0,397.0,2963.55,2991.265
2024-01-04T23:00:00Z,1656.0,467.0,2963.55,2991.265
2024-01-04T23:15:00Z,1656.0,467.0,2963.55,2991.265
2024-01-04T23:30:00Z,1656.0,467.0,2963.55,2991.265
2024-01-04T23:45:00Z,1656.0,467.0,2963.55,2991.265
2024-01-05T00:00:00Z,2011.0,427.0,2963.55,2991.265
2024-01-05T00:15:00Z,2011.0,427.0,2963.55,2991.265
2024-01-05T00:30:00Z,2011.0,427.0,2963.55,2991.265
2024-01-05T00:45:00Z,2011.0,427.0,2963.55,2991.265
2024-01-05T01:00:00Z,2107.0,509.0,2963.55,2991.265
2024-01-05T01:15:00Z,2107.0,509.0,2963.55,2991.265
2024-01-05T01:30:00Z,2107.0,509.0,2963.55,2991.265
2024-01-05T01:45:00Z,2107.0,509.0,2963.55,2991.265
2024-01-05T02:00:00Z,2096.0,320.0,2963.55,2991.265
2024-01-05T02:15:00Z,2096.0,320.0,2963.55,2991.265
2024-01-05T02:30:00Z,2096.0,320.0,2963.55,2991.265
2024-01-05T02:45:00Z,2096.0,320.0,2963.55,2991.265
2024-01-05T03:00:00Z,2171.0,167.0,2963.55,2991.265
2024-01-05T03:15:00Z,2171.0,167.0,2963.55,2991.265
2024-01-05T03:30:00Z,2171.0,167.0,2963.55,2991.265
2024-01-05T03:45:00Z,2171.0,167.0,2963.55,2991.265
2024-01-05T04:00:00Z,1977.0,0.0,2963.55,2991.265
2024-01-05T04:15:00Z,1977.0,0.0,2963.55,2991.265
2024-01-05T04:30:00Z,1977.0,0.0,2963.55,2991.265
2024-01-05T04:45:00Z,1977.0,0.0,2963.55,2991.265
2024-01-05T05:00:00Z,1666.0,375.0,2963.55,2991.265
2024-01-05T05:15:00Z,1666.0,375.0,2963.55,2991.265
2024-01-05T05:30:00Z,1666.0,375.0,2963.55,2991.265
2024-01-05T05:45:00Z,1666.0,375.0,2963.55,2991.265
2024-01-05T06:00:00Z,1247.0,463.0,2963.55,2991.265
2024-01-05T06:15:00Z,1247.0,463.0,2963.55,2991.265
2024-01-05T06:30:00Z,1247.0,463.0,2963.55,2991.265
2024-01-05T06:45:00Z,1247.0,463.0,2963.55,2991.265
